x1,x2,x3,x4,u1,u2
1.1344448051236398,0.45368137269435915,0.026644054101340513,0.08450976030614733,-0.003598485800854211,0.1198624992575289
0.9324907583282548,0.38386698198427954,0.007032514126176375,0.08297444858291665,0.02411153237909677,0.18565816402517607
0.8094107224394593,0.27853387625333376,-0.020375072560322192,0.0882643532121676,0.09748799513582455,0.2913629994133486
0.9069626158719436,0.41534159617299654,-0.05721992744974759,0.10327835663955565,0.19754329548693325,0.40937404392984056
0.705496062168864,0.5974129859955452,-0.10100178118010215,0.1276912239702108,0.2972604962101935,0.5013207118754727
0.831497756799311,0.7466840948030649,-0.14463050217194195,0.15739269932252434,0.3677080485283365,0.5290360301704479
0.8916586494494064,0.8039594595097186,-0.17767936311687357,0.18511347044796522,0.3849267087271453,0.46642656638679675
0.9431252129915993,0.8527960513368702,-0.1890855476403596,0.20213797181497045,0.3359089334628044,0.3086335700095475
0.9643656808789712,0.9571152955261133,-0.17053559444484126,0.20065925332552992,0.2221651302109446,0.07555046229131569
1.1593662741505497,0.8484923280182952,-0.11948826532717917,0.1761088190225767,0.05993669051210373,-0.19164486681732693
0.9924697900495745,0.6360202618742199,-0.04082638386444065,0.12876692129723172,-0.12306686319112281,-0.44023494276899394
1.0034230787245155,0.44852808351662765,0.053506304240990725,0.06414071961277523,-0.2936682748960422,-0.6193849768950779
0.9075484502193673,0.17912823007908243,0.1469396614979409,-0.008060293214776602,-0.420539598412174,-0.69348592415178
0.6655684769914231,0.0487713325837649,0.22220530455589013,-0.07611923871559034,-0.4810877906059516,-0.6516027655809864
0.45068874410952225,-0.14416957031045768,0.2656964121021086,-0.12910043707919452,-0.4662734988380004,-0.5102860001935983
0.32201935374152446,-0.37483195725755414,0.27101872085481354,-0.15947296716588322,-0.3822500985247676,-0.3089024824199084
0.07787594272537474,-0.5411535809341191,0.24068428985005624,-0.16484754066133275,-0.24850523176859354,-0.09880442794581873
-0.210742376135997,-0.6390631917567672,0.1854140976172195,-0.14835237695010137,-0.0930482918536045,0.070561357718164
-0.2532871257643198,-0.3690881798298898,0.12120378552680539,-0.11755986086626874,0.05410698132006983,0.16463117459801754
-0.3333025160453097,-0.2612691450934431,0.06496373267882924,-0.08228716566786398,0.16754285446460543,0.1721177877029703
-0.31714429679967315,-0.03696797091397602,0.029970821442873233,-0.051909440390708717,0.23154630701334575,0.10652978616177888
-0.21441268023872942,0.152718589522087,0.022432635870778907,-0.03295095131201743,0.2425943254230971,0.000571954752571815
-0.031195493777252517,0.10868413049311845,0.040142013309463466,-0.027621603626837462,0.20879470014193774,-0.10472542753165365
0.22709750531589337,0.3190950724082449,0.07358452660397935,-0.033674689799708835,0.14664545177662996,-0.17278545192728842
0.3145463819882067,0.22282942330416203,0.10913685946257204,-0.04556528462448427,0.07612634273969579,-0.18231940170964336
0.3397250748303885,0.20033296417634053,0.13337768529126176,-0.05650677925553112,0.015487823876208694,-0.13303655764880878
0.41238286448454486,0.07387939846637984,0.13721022534231464,-0.06076935033952702,-0.022922436177599887,-0.044662926812852694
0.4002319537846276,0.11065112977338151,0.11856420050524843,-0.05551254696648796,-0.034831771066272416,0.05023850410891417
0.19170563322148065,0.08419202158332173,0.08288307980945477,-0.041606689040958475,-0.02385776705905301,0.11727968614699577
0.11351295508414246,0.1812878434845781,0.041277065796730794,-0.023221650179705542,0.000727518214777733,0.13160171460357395
-0.0034591165743512037,0.3930207406484363,0.006928520467980908,-0.006346014690595259,0.027447706984667912,0.08603840317927619
0.11408462137740062,0.4421303761549432,-0.009138983803984393,0.003273187977827603,0.046190133996801316,-0.006408500136516823
0.28808388660218986,0.2580742327767741,-0.0016314938466603203,0.002108627887723504,0.05086399218682662,-0.11649714672605113
0.3359629756178807,0.04443664467296732,0.027193606644537363,-0.00987846724691737,0.04047999292331083,-0.20781404341128393
0.21580044752099925,-0.12419350778463523,0.06800946296419827,-0.02907931682853898,0.018512769213209275,-0.2481548874221009
0.2674711477976168,0.017956036175750506,0.10706246087209773,-0.049242114878182836,-0.009056751574987735,-0.2197066829587536
0.14344696559315842,-0.08957445468576798,0.1301851662964377,-0.06333404479354894,-0.036239811845510145,-0.12491603980979786
0.13460570955541837,-0.3337429448491547,0.1269850653129901,-0.0656922016075609,-0.05918120759100718,0.013732256564110663
-0.049969884625947966,-0.3477623954173419,0.09397336393649253,-0.05380822369394009,-0.0772173969503064,0.15994074739814515
-0.24162614035941787,-0.21379056615544992,0.03572638144132989,-0.02920483316309516,-0.09252594021414257,0.27393237760038386
-0.40704469871532223,-0.16968976908823435,-0.03623486481825684,0.002861177903038456,-0.108540383305614,0.32378265196325573
-0.4141432018216372,0.049444446727861,-0.10648643467660959,0.03478165463487788,-0.1277433015781345,0.2943857505418313
-0.4722923749216108,0.25385189639877165,-0.15975164862457616,0.05865516494748055,-0.14968737134486568,0.1914481353688627
-0.40094128143921914,0.19607183710480314,-0.18477926553064655,0.06841515209276992,-0.1700511426352883,0.039428028918525294
-0.5221893869833022,0.3028334064254822,-0.17695937319431293,0.061411530649779264,-0.18121984696637683,-0.1258455468060811
-0.4450275436219352,0.13262875471244817,-0.13899678321755266,0.039001131065206474,-0.1743843471612493,-0.2675872647586496
-0.5015003204475215,0.20693940210124462,-0.07955810222496965,0.0060022236189084775,-0.1426241587796963,-0.35838495420543864
-0.3481850399843891,0.01667951729434565,-0.010405170588464942,-0.03079662758066075,-0.0840486971234579,-0.38744440720247847
-0.23493944040075143,0.05190555154235031,0.05705590226400399,-0.06461360788800288,-0.003944899262420501,-0.3627547744963784
-0.2290642338611566,-0.061415760109659615,0.11476318013127677,-0.09055090807556027,0.08492563748015632,-0.30774046690669
-0.1759936203778519,-0.2130824020132543,0.1596819012346956,-0.10683680947413962,0.16425981880265392,-0.2535951943651854
-0.10606459902552998,-0.25232959529342547,0.19378777486772675,-0.11510243939479582,0.21412230792769296,-0.22970261114795681
-0.010078720817334491,-0.2536105901150186,0.22249999546912608,-0.11965631020642417,0.21796341253519008,-0.2549923880786416
0.0035344273543560095,-0.3799321938876432,0.25217918395205335,-0.12601053938126047,0.1674664726731366,-0.3326624830402739
0.12499249260249937,-0.35449462554757144,0.28755218813600825,-0.13911510138428618,0.06586726514911065,-0.4495857592152313
0.0459590178497911,-0.5350716298296748,0.3298872500164958,-0.16181526108432354,-0.07131404698605545,-0.5802826594264734
