x1,x2,x3,x4,u1,u2,y1,y2,z1,z2,z3
-0.23377139498603083,0.27016056684018463,0.28564541127400656,0.3155366477544575,0.0295541640147721,0.1149223199843627,-0.23377139498603083,0.27016056684018463,-0.23229368678529222,0.2759066828394028,0.28564541127400656
-0.15355147811880215,0.191299549336003,0.2539602517194606,0.3133758331401973,-0.059835307556859604,0.006885269246592923,-0.15355147811880215,0.191299549336003,-0.15654324349664514,0.19164381279833265,0.2539602517194606
-0.16784902167498386,0.20704064620688992,0.2875903473881148,0.2091045307272716,-0.09132173057461695,-0.1354814802915198,-0.16784902167498386,0.20704064620688992,-0.1724151082037147,0.20026657219231392,0.2875903473881148
-0.0751594375686784,0.0877900034522058,0.5207069480243773,0.16071184939712713,-0.07179833220570125,-0.289116268265238,-0.0751594375686784,0.0877900034522058,-0.07874935417896346,0.0733341900389439,0.5207069480243773
0.12564232479364312,-0.1558429301126287,0.8111797584203477,0.2270652842081199,-0.0291001544067728,-0.42926152467431866,0.12564232479364312,-0.1558429301126287,0.12418731707330448,-0.17730600634634464,0.8111797584203477
0.27346806407366014,-0.29353980273161984,1.0227740184820178,0.2581474861774031,-0.0010092635993860556,-0.5343895695624234,0.27346806407366014,-0.29353980273161984,0.2734176008936908,-0.320259281209741,1.0227740184820178
0.5175741156888176,-0.5495801378078281,1.2665101682767481,0.40446389689268836,-0.020721699306770088,-0.5904325142546528,0.5175741156888176,-0.5495801378078281,0.5165380307234791,-0.5791017635205608,1.2665101682767481
0.744709391189212,-0.8004717386896305,1.553603748374471,0.5563696131261743,-0.10367983866903224,-0.5934251796704658,0.744709391189212,-0.8004717386896305,0.7395253992557603,-0.8301429976731538,1.553603748374471
0.8727392336401638,-0.9854214485863547,1.8356833470979745,0.6716997359817333,-0.24027247228261436,-0.5500069166620608,0.8727392336401638,-0.9854214485863547,0.8607256100260331,-1.0129217944194577,1.8356833470979745
0.8753688315553948,-1.0916133172853435,2.1843474227754975,0.7036063246121108,-0.3970177177439306,-0.4756857969759828,0.8753688315553948,-1.0916133172853435,0.8555179456681983,-1.1153976071341427,2.1843474227754975
